id,order_id,shipping_date,tracking_number,carrier,status
1371,3304,"2025-03-12 23:04:31",TRK-23764314-tSfI,USPS,delivered
1372,3307,"2025-01-18 12:53:24",TRK-09120296-iPfP,UPS,delivered
1373,3308,"2024-12-04 20:25:51",TRK-83128861-uLbr,UPS,in_transit
1374,3310,"2024-12-22 05:32:52",TRK-13663166-vpad,FedEx,delivered
1375,3313,"2024-11-19 14:52:39",TRK-42414407-VwAR,DHL,delivered
1376,3314,"2025-04-10 20:40:10",TRK-95066797-CBTD,USPS,delivered
1377,3315,"2024-11-19 00:33:31",TRK-06132684-pHtF,DHL,delivered
1378,3317,"2024-09-21 10:22:41",TRK-51285059-zAXc,UPS,delivered
1379,3321,"2024-10-12 01:06:05",TRK-33251461-snRu,USPS,in_transit
1380,3322,"2024-12-04 14:02:12",TRK-31241276-tExQ,USPS,in_transit
1381,3323,"2024-11-12 22:41:34",TRK-06905811-LNoT,USPS,in_transit
1382,3325,"2024-06-15 07:39:48",TRK-71058302-EOsH,FedEx,in_transit
1383,3326,"2024-12-25 14:06:06",TRK-75845800-lYzX,USPS,in_transit
1384,3329,"2024-07-30 15:38:10",TRK-39149788-FstR,UPS,in_transit
1385,3330,"2024-09-07 11:47:29",TRK-89838635-KVUR,USPS,delivered
1386,3332,"2024-12-23 10:38:33",TRK-91387075-VNAQ,USPS,in_transit
1387,3334,"2024-11-10 16:51:23",TRK-89759978-RRrz,UPS,in_transit
1388,3335,"2024-07-13 15:27:20",TRK-00835176-ewfW,FedEx,in_transit
1389,3336,"2025-03-02 03:48:46",TRK-05248228-kexR,FedEx,delivered
1390,3338,"2024-12-19 22:56:59",TRK-10447873-orDh,DHL,delivered
1391,3339,"2025-04-20 19:40:08",TRK-31697093-xLgM,DHL,delivered
1392,3341,"2025-02-01 14:38:31",TRK-73322493-AyQF,USPS,in_transit
1393,3347,"2024-12-29 14:01:34",TRK-42700099-RqxS,UPS,in_transit
1394,3349,"2024-12-26 20:48:53",TRK-02700111-jmEx,USPS,delivered
1395,3350,"2024-11-17 00:12:52",TRK-61803336-hulC,DHL,delivered
1396,3351,"2024-05-30 00:41:06",TRK-14674797-efMg,DHL,in_transit
1397,3353,"2024-08-11 03:25:04",TRK-68569267-aTJH,USPS,delivered
1398,3359,"2025-04-02 06:23:02",TRK-63642757-JvTK,UPS,delivered
1399,3360,"2024-05-22 17:53:22",TRK-81083455-swUv,FedEx,in_transit
1400,3367,"2025-03-12 10:59:59",TRK-65462753-czOR,FedEx,delivered
1401,3371,"2025-03-25 15:14:59",TRK-48274459-rcVX,UPS,in_transit
1402,3375,"2024-07-07 03:14:06",TRK-62631297-ftSi,UPS,delivered
1403,3376,"2025-01-14 15:40:49",TRK-43366988-aLLC,DHL,delivered
1404,3381,"2025-01-22 13:58:26",TRK-00152773-iBNX,FedEx,in_transit
1405,3383,"2024-12-27 15:57:35",TRK-89853146-pkJB,USPS,in_transit
1406,3385,"2025-01-04 06:06:31",TRK-87450929-hjRm,UPS,delivered
1407,3387,"2024-07-01 05:53:18",TRK-46240845-Jmjg,FedEx,in_transit
1408,3388,"2025-03-14 13:16:16",TRK-18013822-LIaI,DHL,in_transit
1409,3389,"2024-10-15 20:28:14",TRK-32206760-eAhB,UPS,in_transit
1410,3391,"2025-02-06 18:20:31",TRK-82519433-fdXi,UPS,in_transit
1411,3392,"2025-01-03 15:18:27",TRK-06469531-YCCF,DHL,delivered
1412,3400,"2025-02-22 21:16:43",TRK-41062034-hWAM,USPS,delivered
1413,3402,"2024-05-22 17:44:24",TRK-46231884-UOkJ,DHL,in_transit
1414,3403,"2024-05-19 05:47:26",TRK-58938907-UGsK,DHL,in_transit
1415,3408,"2024-06-22 12:44:55",TRK-87209091-YqOV,UPS,in_transit
1416,3410,"2025-04-09 07:25:05",TRK-82738898-ALFD,UPS,in_transit
1417,3411,"2025-03-08 00:37:33",TRK-33626204-HSTc,FedEx,delivered
1418,3415,"2025-03-08 02:21:15",TRK-72698895-qHfg,USPS,in_transit
1419,3416,"2025-03-08 18:00:22",TRK-51112189-EMdM,DHL,in_transit
1420,3417,"2024-11-06 03:12:35",TRK-41626865-KrBv,UPS,delivered
1421,3419,"2024-07-05 09:55:42",TRK-37382777-AIIz,UPS,delivered
1422,3426,"2025-04-19 07:12:02",TRK-90834422-mXJq,USPS,delivered
1423,3428,"2024-11-05 09:16:33",TRK-68022045-UXYg,DHL,in_transit
1424,3431,"2024-09-12 16:42:20",TRK-46470377-MKAt,FedEx,delivered
1425,3433,"2024-06-14 14:37:58",TRK-15844689-jYPU,UPS,delivered
1426,3436,"2024-05-31 04:47:22",TRK-19294076-RMvT,DHL,delivered
1427,3437,"2025-04-28 18:16:12",TRK-27677972-KZDw,USPS,in_transit
1428,3438,"2024-09-09 06:37:21",TRK-39917770-KUou,UPS,delivered
1429,3441,"2025-01-19 13:27:54",TRK-53044007-WEaA,FedEx,delivered
1430,3442,"2024-10-16 21:55:18",TRK-61259778-OfLJ,FedEx,delivered
1431,3446,"2024-11-19 13:31:25",TRK-65382535-iNuL,FedEx,in_transit
1432,3447,"2024-07-31 21:58:14",TRK-24665764-MJDA,UPS,delivered
1433,3449,"2024-11-09 06:06:21",TRK-08980427-gEVe,DHL,in_transit
1434,3450,"2024-05-08 04:39:31",TRK-04298833-UMvG,UPS,in_transit
1435,3451,"2024-07-27 10:10:57",TRK-90178130-KjJu,DHL,delivered
1436,3465,"2024-11-05 20:16:39",TRK-82277062-amjo,UPS,in_transit
1437,3467,"2025-04-19 12:49:20",TRK-35166383-afRb,USPS,delivered
1438,3468,"2024-07-30 12:28:21",TRK-93130000-YRDn,FedEx,in_transit
1439,3474,"2024-09-19 03:16:15",TRK-81091418-ETTL,DHL,delivered
1440,3475,"2024-10-20 04:17:56",TRK-87555366-MYWk,USPS,in_transit
1441,3480,"2024-06-14 11:30:24",TRK-39526483-ZjPc,DHL,delivered
1442,3482,"2024-12-14 01:45:46",TRK-68859616-dYQi,UPS,delivered
1443,3485,"2024-07-24 22:53:20",TRK-81194871-CaBO,UPS,in_transit
1444,3488,"2024-06-02 22:31:40",TRK-35497540-CjuN,UPS,delivered
1445,3489,"2025-04-23 23:30:10",TRK-69007241-nQoU,FedEx,delivered
1446,3498,"2024-06-10 05:18:56",TRK-40849533-VRTx,USPS,delivered
1447,3500,"2025-04-04 05:38:16",TRK-06337571-pGwT,USPS,delivered
1448,3502,"2024-10-13 22:29:25",TRK-31341539-iCnp,UPS,in_transit
1449,3503,"2024-07-24 00:28:24",TRK-31800856-qYFw,USPS,in_transit
1450,3504,"2024-09-20 18:32:55",TRK-77291064-ySHb,DHL,delivered
1451,3508,"2025-01-18 01:33:57",TRK-53013319-XdMp,USPS,delivered
1452,3509,"2024-05-15 19:00:52",TRK-42217458-UZtL,USPS,delivered
1453,3510,"2024-10-28 06:32:50",TRK-02878710-pfYl,USPS,in_transit
1454,3511,"2024-11-23 06:22:50",TRK-44116752-PShT,UPS,in_transit
1455,3519,"2024-10-02 17:39:53",TRK-51760653-bBfX,USPS,delivered
1456,3530,"2024-07-13 21:13:36",TRK-25189776-MVmx,USPS,in_transit
1457,3533,"2024-09-14 06:57:01",TRK-53814476-Vrne,UPS,delivered
1458,3534,"2024-12-17 14:39:32",TRK-68112533-vwtl,DHL,delivered
1459,3535,"2025-04-11 09:09:25",TRK-39424495-wDkE,UPS,in_transit
1460,3536,"2024-11-24 00:29:22",TRK-06818399-BITp,DHL,in_transit
1461,3537,"2025-02-03 03:26:44",TRK-64553079-Jwrg,UPS,delivered
1462,3540,"2024-10-21 11:06:11",TRK-84244611-Iryu,USPS,delivered
1463,3547,"2025-02-07 18:53:27",TRK-39865687-RIZm,DHL,in_transit
1464,3548,"2024-07-10 21:18:16",TRK-44722327-Yeyo,FedEx,in_transit
1465,3550,"2024-10-09 11:11:44",TRK-91227085-OCyu,USPS,delivered
1466,3552,"2024-09-19 14:24:37",TRK-08199393-dJwm,UPS,delivered
1467,3559,"2024-10-27 12:24:23",TRK-40353120-PZYm,UPS,in_transit
1468,3560,"2025-01-30 13:13:03",TRK-31616970-ALSO,UPS,in_transit
1469,3565,"2024-06-30 06:12:28",TRK-68587725-MtyD,FedEx,in_transit
1470,3566,"2024-11-04 11:15:12",TRK-86991645-XqmS,DHL,in_transit
1471,3568,"2024-07-20 03:48:33",TRK-98129179-JTOh,FedEx,in_transit
1472,3569,"2025-03-23 13:42:10",TRK-38794442-qpYQ,UPS,in_transit
1473,3570,"2024-06-10 17:53:27",TRK-86500739-Rwfn,USPS,in_transit
1474,3574,"2025-01-25 22:18:40",TRK-07284918-yGqz,USPS,in_transit
1475,3575,"2024-09-16 03:42:22",TRK-90558037-QmFL,USPS,in_transit
1476,3576,"2024-08-27 10:44:55",TRK-27079900-KSPo,USPS,delivered
1477,3577,"2024-11-08 05:50:49",TRK-66588350-CRUj,FedEx,in_transit
1478,3578,"2024-09-05 17:58:26",TRK-48499446-Cdra,FedEx,delivered
1479,3583,"2025-01-14 00:42:27",TRK-16355410-qMki,USPS,delivered
1480,3586,"2025-01-08 16:07:15",TRK-90246441-MRaO,UPS,delivered
1481,3589,"2024-09-09 22:16:11",TRK-42415729-rWQL,DHL,delivered
1482,3590,"2025-02-23 13:40:14",TRK-79465491-zMDT,UPS,delivered
1483,3591,"2025-04-15 18:38:46",TRK-93393965-mLtN,UPS,delivered
1484,3592,"2024-05-26 18:50:29",TRK-93816897-NiFu,DHL,delivered
1485,3593,"2024-10-18 15:32:08",TRK-73867897-Qtdi,FedEx,in_transit
1486,3597,"2024-10-22 20:07:33",TRK-49980754-viYC,DHL,in_transit
1487,3598,"2024-12-20 08:14:17",TRK-22225817-hWMM,USPS,in_transit
1488,3600,"2025-01-09 18:00:31",TRK-43310581-ZYrV,FedEx,delivered
1489,3602,"2025-01-16 05:04:42",TRK-67980590-BFSH,UPS,in_transit
1490,3604,"2024-07-29 08:13:19",TRK-78919150-nivK,USPS,delivered
1491,3605,"2024-10-17 11:55:29",TRK-20699753-yNDZ,FedEx,delivered
1492,3608,"2024-05-16 21:33:39",TRK-00042795-INMI,DHL,in_transit
1493,3613,"2024-11-03 09:38:35",TRK-84939296-VJKy,FedEx,in_transit
1494,3614,"2024-05-21 17:06:43",TRK-10555847-Ljfk,FedEx,delivered
1495,3615,"2024-07-16 21:52:49",TRK-81197685-MSut,FedEx,in_transit
1496,3616,"2024-08-06 11:33:07",TRK-80527242-qeVR,USPS,delivered
1497,3620,"2024-12-09 08:58:49",TRK-66614735-HXdx,DHL,delivered
1498,3621,"2024-09-20 04:35:28",TRK-74100021-kPsn,DHL,delivered
1499,3623,"2024-06-19 08:17:01",TRK-31308867-ZToe,FedEx,delivered
1500,3626,"2025-03-30 10:21:00",TRK-22596074-Jyze,USPS,delivered
1501,3627,"2025-02-06 03:14:35",TRK-55577530-NJij,UPS,delivered
1502,3630,"2024-08-26 20:08:56",TRK-70040510-lqRQ,FedEx,delivered
1503,3635,"2024-05-07 14:23:29",TRK-64767592-ETcT,UPS,delivered
1504,3636,"2024-06-12 05:09:18",TRK-51885707-Teqy,DHL,in_transit
1505,3637,"2024-12-13 22:33:06",TRK-24742781-brbf,UPS,in_transit
1506,3638,"2024-06-05 20:39:49",TRK-34461711-Htrq,DHL,in_transit
1507,3641,"2024-12-01 14:25:32",TRK-49178390-RBSA,USPS,delivered
1508,3643,"2024-11-24 02:54:04",TRK-93712963-QuxH,FedEx,delivered
1509,3644,"2024-05-11 11:14:36",TRK-21215119-fsMK,DHL,delivered
1510,3645,"2024-11-16 10:38:40",TRK-87670029-LtGf,FedEx,delivered
1511,3646,"2024-09-19 21:50:53",TRK-97072370-VeSB,DHL,delivered
1512,3654,"2025-03-09 08:11:45",TRK-80238885-qLkl,DHL,delivered
1513,3655,"2025-03-03 13:23:00",TRK-50376796-yLZz,UPS,delivered
1514,3656,"2024-06-23 16:05:27",TRK-79553344-jspf,UPS,in_transit
1515,3659,"2024-09-22 15:04:50",TRK-80026706-RTIt,FedEx,delivered
1516,3661,"2025-04-06 22:21:24",TRK-74006679-JqLM,FedEx,in_transit
1517,3667,"2025-03-25 01:04:41",TRK-39640139-OIxX,FedEx,delivered
1518,3673,"2025-03-20 07:39:34",TRK-02912098-LHts,FedEx,in_transit
1519,3674,"2024-08-15 07:55:04",TRK-31087565-PhTS,DHL,in_transit
1520,3676,"2024-12-02 08:58:39",TRK-40848083-AnWn,UPS,in_transit
1521,3677,"2024-07-18 01:35:58",TRK-92599717-oiVv,USPS,in_transit
1522,3681,"2025-01-15 16:31:56",TRK-76056634-ZCQg,FedEx,in_transit
1523,3682,"2024-10-30 04:40:22",TRK-53645491-EAVR,FedEx,in_transit
1524,3685,"2024-12-07 01:26:53",TRK-77321930-dwcF,FedEx,in_transit
1525,3687,"2024-09-26 02:46:56",TRK-27138632-EWos,FedEx,delivered
1526,3688,"2024-10-04 21:24:49",TRK-06445127-NwjC,UPS,in_transit
1527,3689,"2025-02-25 11:38:07",TRK-95182517-RERl,DHL,in_transit
1528,3693,"2024-10-06 09:10:41",TRK-19189349-WVpo,DHL,delivered
1529,3695,"2024-09-23 05:05:12",TRK-77120420-Ncag,DHL,in_transit
1530,3696,"2025-04-18 09:53:33",TRK-08172972-RaMV,UPS,delivered
1531,3698,"2025-03-23 02:21:35",TRK-54388360-fGqx,FedEx,in_transit
1532,3699,"2024-11-09 23:50:37",TRK-79257267-bYjR,UPS,delivered
1533,3701,"2024-12-13 13:52:16",TRK-44349042-GXlF,DHL,in_transit
1534,3705,"2025-04-05 10:05:35",TRK-41488218-GVRl,UPS,in_transit
1535,3708,"2025-04-17 23:40:41",TRK-56545009-Uink,USPS,in_transit
1536,3710,"2024-12-23 00:15:21",TRK-95791857-sDpr,USPS,in_transit
1537,3715,"2024-11-29 09:41:28",TRK-76147953-rDZM,FedEx,in_transit
1538,3716,"2024-06-11 00:55:46",TRK-17123591-EWgh,FedEx,in_transit
1539,3718,"2025-02-06 13:32:00",TRK-18162742-jaeP,DHL,in_transit
1540,3720,"2024-10-02 11:02:59",TRK-37626413-Krlo,USPS,delivered
1541,3722,"2025-01-15 00:26:38",TRK-28115160-zjqP,USPS,delivered
1542,3731,"2024-12-16 03:22:43",TRK-46394877-iRiX,FedEx,in_transit
1543,3733,"2024-10-03 09:50:45",TRK-18800469-Vpgq,FedEx,in_transit
1544,3734,"2024-12-19 21:51:41",TRK-68299789-kWae,UPS,delivered
1545,3738,"2024-09-24 17:22:38",TRK-47036449-aqLT,DHL,delivered
1546,3739,"2024-12-04 03:48:22",TRK-77667354-vGnm,DHL,in_transit
1547,3740,"2025-03-14 11:34:01",TRK-28867556-OTLj,UPS,in_transit
1548,3744,"2025-03-26 03:28:17",TRK-81195509-Uxif,DHL,delivered
1549,3745,"2025-03-29 14:31:51",TRK-63703912-zOQr,UPS,in_transit
1550,3746,"2025-04-27 07:02:37",TRK-61852444-gYyG,UPS,delivered
1551,3747,"2025-01-19 16:42:45",TRK-90729144-jmaj,DHL,delivered
1552,3751,"2025-02-25 13:38:08",TRK-46804385-yHzt,UPS,delivered
1553,3753,"2024-09-26 13:28:33",TRK-67986936-PHxk,DHL,delivered
1554,3754,"2025-04-30 02:59:51",TRK-28533720-PLjj,UPS,delivered
1555,3757,"2024-10-10 05:25:04",TRK-55191900-jPTd,USPS,in_transit
1556,3758,"2024-10-19 01:19:50",TRK-13033668-tvhE,FedEx,in_transit
1557,3763,"2024-07-02 12:51:06",TRK-01172029-Mxxd,FedEx,in_transit
1558,3769,"2024-08-01 03:59:26",TRK-15693977-soWf,DHL,delivered
1559,3772,"2024-10-21 15:22:53",TRK-80127611-WDLH,FedEx,in_transit
1560,3773,"2024-09-07 14:42:11",TRK-49719985-lmfm,UPS,delivered
1561,3775,"2024-09-16 00:34:47",TRK-76887250-Krae,UPS,in_transit
1562,3779,"2024-08-22 02:32:29",TRK-86638238-FKuL,FedEx,delivered
1563,3780,"2024-11-23 23:53:16",TRK-47241496-GiKY,USPS,delivered
1564,3784,"2024-08-25 17:11:10",TRK-62625061-Golr,UPS,delivered
1565,3787,"2025-02-28 23:46:54",TRK-32627879-mvor,FedEx,in_transit
1566,3788,"2024-07-16 08:19:13",TRK-41667093-sSIA,UPS,delivered
1567,3790,"2024-10-19 13:50:31",TRK-16132882-lSLG,DHL,delivered
1568,3796,"2024-09-24 09:26:53",TRK-55388175-DIOT,FedEx,in_transit
1569,3797,"2024-08-05 09:57:52",TRK-02224819-Bola,UPS,delivered
1570,3799,"2024-12-17 21:45:22",TRK-04032401-xvnc,DHL,delivered
1571,3802,"2024-08-04 01:34:15",TRK-63230083-ZKZc,DHL,delivered
1572,3804,"2024-05-18 06:34:04",TRK-13268383-yxKv,FedEx,in_transit
1573,3810,"2024-10-08 22:17:32",TRK-38301690-szfg,FedEx,in_transit
1574,3813,"2024-05-06 01:38:29",TRK-37369406-GGiV,FedEx,in_transit
1575,3814,"2025-02-28 00:24:54",TRK-05320926-tZtY,DHL,delivered
1576,3815,"2024-11-01 17:13:35",TRK-21561495-lyTd,DHL,delivered
1577,3818,"2024-05-26 09:24:52",TRK-07224846-VhmX,FedEx,delivered
1578,3821,"2025-01-18 17:41:45",TRK-39541562-bUVP,UPS,delivered
1579,3825,"2024-11-07 06:31:14",TRK-70804779-MsEz,FedEx,delivered
1580,3826,"2024-09-15 12:43:02",TRK-25413621-lDGY,USPS,in_transit
1581,3828,"2024-06-03 04:38:04",TRK-87884806-NlWy,UPS,delivered
1582,3829,"2025-02-23 15:39:58",TRK-47316895-BMbn,DHL,in_transit
1583,3830,"2025-03-13 12:32:42",TRK-73444604-QDGP,USPS,delivered
1584,3833,"2024-07-12 04:13:53",TRK-17968831-nGjS,DHL,in_transit
1585,3837,"2025-04-30 08:11:36",TRK-07191248-Oiaf,FedEx,in_transit
1586,3838,"2024-06-07 02:35:53",TRK-73145436-FLma,USPS,delivered
1587,3840,"2024-12-01 07:46:26",TRK-17566763-cjPX,DHL,delivered
1588,3841,"2024-12-10 10:03:51",TRK-30228250-FbmB,UPS,in_transit
1589,3847,"2024-11-30 12:24:29",TRK-94378010-dqJV,FedEx,delivered
1590,3850,"2024-09-13 01:55:34",TRK-68264139-gmHC,FedEx,delivered
1591,3851,"2024-09-30 12:11:30",TRK-63387327-vtBc,DHL,delivered
1592,3857,"2024-07-28 17:49:21",TRK-65393230-yfwj,DHL,in_transit
1593,3860,"2024-12-25 12:03:48",TRK-00205847-CNZq,USPS,delivered
1594,3861,"2024-09-18 17:49:45",TRK-74708532-BLDH,UPS,delivered
1595,3864,"2025-04-19 18:09:37",TRK-33289487-UbhP,UPS,in_transit
1596,3868,"2024-05-26 18:51:13",TRK-44806397-TRBZ,FedEx,in_transit
1597,3869,"2025-01-19 01:19:21",TRK-20477495-TIyt,USPS,delivered
1598,3872,"2025-01-21 20:51:49",TRK-47621043-KIIl,DHL,in_transit
1599,3873,"2025-05-01 19:58:52",TRK-90291594-OLSF,UPS,in_transit
1600,3874,"2024-10-31 05:59:37",TRK-75737082-WRgr,FedEx,in_transit
1601,3876,"2024-07-12 13:14:50",TRK-03823891-Eljn,USPS,in_transit
1602,3880,"2024-08-08 12:53:04",TRK-76716982-Nzsj,DHL,delivered
1603,3882,"2024-08-03 16:08:18",TRK-17298344-WBNx,DHL,in_transit
1604,3884,"2025-03-17 08:54:42",TRK-68431913-ENuy,FedEx,delivered
1605,3887,"2024-07-13 03:22:35",TRK-62432685-bspE,USPS,in_transit
1606,3888,"2024-06-03 18:37:53",TRK-16074935-CfOZ,FedEx,delivered
1607,3890,"2024-12-13 09:54:42",TRK-74724566-YqHL,DHL,in_transit
1608,3892,"2024-12-17 23:41:44",TRK-43564057-EfmG,DHL,delivered
1609,3893,"2024-06-16 01:04:20",TRK-37478829-qsdQ,USPS,in_transit
1610,3897,"2025-04-08 06:08:27",TRK-53257341-RNLo,DHL,in_transit
1611,3899,"2024-05-29 13:55:36",TRK-83477097-LHkk,FedEx,in_transit
1612,3901,"2024-06-16 21:26:47",TRK-55960349-SozO,FedEx,in_transit
1613,3902,"2025-02-08 02:20:09",TRK-15178318-wcJD,UPS,in_transit
1614,3906,"2025-03-03 21:16:39",TRK-19891001-WzPt,DHL,delivered
1615,3907,"2025-03-26 16:46:15",TRK-08072411-ZJwD,UPS,in_transit
1616,3910,"2025-04-10 16:26:17",TRK-25092342-zBlo,UPS,delivered
1617,3915,"2024-07-19 17:35:11",TRK-13544265-wHjk,USPS,in_transit
1618,3918,"2024-08-23 03:57:28",TRK-99683593-JXFI,UPS,delivered
1619,3920,"2024-06-11 06:34:39",TRK-70584860-CIeU,DHL,in_transit
1620,3925,"2025-03-22 03:16:37",TRK-47817291-UAGB,FedEx,in_transit
1621,3928,"2025-04-25 20:50:14",TRK-71463662-rBjw,UPS,delivered
1622,3929,"2024-11-10 01:28:38",TRK-01435661-Mdka,FedEx,delivered
1623,3930,"2024-09-06 09:03:37",TRK-77644796-FoKG,USPS,delivered
1624,3931,"2024-12-26 19:43:55",TRK-78395999-iAtu,UPS,delivered
1625,3932,"2024-10-19 02:23:02",TRK-03234086-rdAu,USPS,delivered
1626,3934,"2025-01-17 23:36:45",TRK-19910060-YEGc,UPS,in_transit
1627,3935,"2024-10-17 10:22:40",TRK-37061676-qoin,UPS,in_transit
1628,3941,"2024-10-15 03:59:23",TRK-42125644-fgkl,DHL,delivered
1629,3944,"2024-11-10 08:59:34",TRK-22650233-nUUh,DHL,delivered
1630,3948,"2024-09-18 00:53:48",TRK-69171405-NXOY,UPS,delivered
1631,3949,"2024-11-11 04:43:16",TRK-91589400-seoC,DHL,in_transit
1632,3950,"2025-01-21 09:14:19",TRK-39858383-hzMF,DHL,delivered
1633,3954,"2024-12-02 14:49:22",TRK-16940115-pKNw,USPS,delivered
1634,3955,"2024-10-11 05:52:01",TRK-70941156-nwbM,FedEx,delivered
1635,3957,"2025-03-15 12:26:52",TRK-35652502-HxeV,USPS,in_transit
1636,3958,"2024-07-23 22:12:27",TRK-80331908-SPxD,UPS,delivered
1637,3959,"2025-04-16 15:00:01",TRK-62338797-hOBq,USPS,delivered
1638,3961,"2025-03-25 07:31:21",TRK-19078618-Ivwr,FedEx,delivered
1639,3963,"2025-02-18 19:35:32",TRK-82711082-BGwv,USPS,delivered
1640,3967,"2025-04-14 15:27:25",TRK-87081783-OmFb,DHL,delivered
1641,3968,"2025-04-16 12:57:01",TRK-15948477-spgq,UPS,in_transit
1642,3970,"2024-07-22 11:46:39",TRK-41432833-NWgW,DHL,delivered
1643,3973,"2024-09-12 02:47:54",TRK-70463359-prng,FedEx,in_transit
1644,3974,"2024-12-25 15:19:14",TRK-42618249-MFHj,DHL,in_transit
1645,3975,"2025-03-28 14:10:30",TRK-71503528-rTqu,FedEx,delivered
1646,3979,"2025-02-07 17:01:43",TRK-03336922-ptHY,UPS,delivered
1647,3981,"2024-08-09 22:50:40",TRK-10927429-bRFY,DHL,in_transit
1648,3984,"2024-12-01 19:11:38",TRK-45371554-OVGN,UPS,delivered
1649,3985,"2025-04-03 04:05:11",TRK-70702733-bdUS,USPS,delivered
1650,3986,"2024-05-12 19:12:05",TRK-23307173-SHUM,USPS,in_transit
1651,3987,"2024-09-23 23:57:17",TRK-46519645-wDRf,UPS,delivered
1652,3990,"2025-04-24 01:18:41",TRK-89537070-lUFw,USPS,in_transit
1653,3991,"2024-07-23 08:02:34",TRK-72373723-oVyZ,DHL,in_transit
1654,3995,"2024-05-17 00:57:34",TRK-52174930-SXTB,UPS,in_transit
1655,3998,"2024-07-08 06:58:52",TRK-80775594-Awms,FedEx,in_transit
1656,4000,"2024-08-27 03:19:17",TRK-25697857-YcQX,FedEx,in_transit
1657,4002,"2024-12-13 15:10:18",TRK-61578388-hGYQ,UPS,in_transit
1658,4014,"2024-06-28 04:28:25",TRK-46091579-YRql,USPS,in_transit
1659,4018,"2024-06-07 05:15:32",TRK-03377554-Dfgp,FedEx,delivered
1660,4021,"2024-07-12 15:18:52",TRK-04679904-USyd,USPS,in_transit
1661,4022,"2025-03-10 02:01:09",TRK-35506826-yhZw,FedEx,in_transit
1662,4024,"2024-12-26 07:26:58",TRK-71483259-RdPf,DHL,in_transit
1663,4025,"2024-06-10 12:34:06",TRK-70255385-uXsr,DHL,delivered
1664,4026,"2025-02-07 13:55:50",TRK-40664425-Gkea,DHL,in_transit
1665,4028,"2024-08-10 10:06:57",TRK-79973493-Cdlm,USPS,in_transit
1666,4031,"2025-04-18 10:25:38",TRK-47229316-NNxY,UPS,in_transit
1667,4032,"2025-05-07 13:16:24",TRK-00451574-geDp,UPS,in_transit
1668,4033,"2025-01-16 00:01:01",TRK-12176543-ScTu,DHL,delivered
1669,4035,"2024-11-15 19:20:56",TRK-87950966-vCiH,DHL,delivered
1670,4037,"2024-07-04 14:27:01",TRK-18164542-uokf,FedEx,in_transit
1671,4040,"2024-07-10 07:41:16",TRK-41593478-IHQu,USPS,delivered
1672,4042,"2024-09-06 15:44:04",TRK-62304418-ElHK,UPS,delivered
1673,4043,"2024-11-13 00:19:45",TRK-08745644-JqGf,USPS,in_transit
1674,4049,"2024-06-02 22:59:47",TRK-49401779-IydR,FedEx,delivered
1675,4051,"2024-09-03 14:08:54",TRK-58569684-fnbI,DHL,delivered
1676,4054,"2025-04-06 11:31:24",TRK-45143434-azcm,FedEx,in_transit
1677,4057,"2025-03-31 17:45:03",TRK-24919714-Gtws,UPS,in_transit
1678,4058,"2024-10-22 14:26:03",TRK-92354168-jGLb,FedEx,delivered
1679,4067,"2024-07-01 03:18:55",TRK-33423319-zPdn,FedEx,delivered
1680,4069,"2025-02-17 09:17:28",TRK-43399823-gsHs,FedEx,delivered
1681,4071,"2025-04-22 00:34:07",TRK-60795901-encC,FedEx,delivered
1682,4072,"2025-02-03 01:11:27",TRK-88896961-tZGX,FedEx,delivered
1683,4073,"2024-10-21 11:51:51",TRK-13684248-twTK,USPS,in_transit
1684,4074,"2024-06-30 18:24:26",TRK-38218526-Zklg,UPS,in_transit
1685,4075,"2024-10-05 06:22:42",TRK-64889859-DNdi,FedEx,delivered
1686,4076,"2024-09-20 04:03:28",TRK-55857837-qLiX,UPS,delivered
1687,4080,"2025-01-23 19:49:00",TRK-68910436-RmUM,UPS,in_transit
1688,4082,"2024-06-28 21:13:46",TRK-15467547-PkML,DHL,in_transit
1689,4084,"2024-06-11 03:01:26",TRK-47843394-ccud,UPS,delivered
1690,4085,"2024-08-12 18:42:08",TRK-16120622-RSdF,USPS,in_transit
1691,4086,"2024-05-26 22:57:59",TRK-17336840-uVcG,DHL,in_transit
1692,4088,"2024-10-22 17:11:05",TRK-74167895-UHXb,USPS,delivered
1693,4090,"2024-10-08 13:38:52",TRK-26616539-EGUJ,USPS,in_transit
1694,4091,"2024-10-26 21:52:49",TRK-52301670-pYEx,DHL,delivered
1695,4097,"2025-03-19 07:12:13",TRK-13451142-xQbG,USPS,in_transit
1696,4099,"2024-07-11 08:59:01",TRK-07403923-qtyz,UPS,delivered
1697,4103,"2025-01-04 21:34:26",TRK-55187446-GKVk,USPS,in_transit
1698,4105,"2024-07-30 12:08:21",TRK-01288634-Fgmu,FedEx,in_transit
1699,4109,"2025-01-01 01:05:21",TRK-68932335-ZZJu,USPS,delivered
1700,4110,"2024-12-15 14:18:36",TRK-70882941-YtCB,UPS,delivered
1701,4111,"2024-09-11 03:31:48",TRK-27081975-kPLa,FedEx,delivered
1702,4112,"2024-10-07 16:30:49",TRK-68151104-drHG,DHL,delivered
1703,4122,"2025-01-23 19:09:24",TRK-53011915-klbF,USPS,delivered
1704,4124,"2024-10-11 06:07:01",TRK-59904109-vDAP,DHL,delivered
1705,4125,"2025-03-04 22:17:08",TRK-21051354-AhPT,UPS,delivered
